id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
73702939,,7750,7750,7575.0,36 months,14.46,266.62,C,C4,Mill Wright,7 years,MORTGAGE,97038.0,Source Verified,Mar-2016,Current,n,,debt_consolidation,,481xx,MI,7.57,1,Jun-1993,1.0,15.0,76.0,13,1,5558.0,50.5,17,f,3638.41,3556.25,5617.69,5490.84,4111.59,1506.1,0.0,0.0,0.0,Dec-2017,266.62,Jan-2018,Dec-2017,0,15.0,1,Individual,,,,0,0.0,101744.0,2.0,1.0,1.0,6.0,10153.0,87.0,3.0,4.0,1242.0,69.0,11000.0,3.0,2.0,8.0
84273790,,19200,19200,19200.0,60 months,18.99,497.96,D,D3,Campus Security,1 year,MORTGAGE,53000.0,Source Verified,Jul-2016,Late (31-120 days),n,,debt_consolidation,Debt consolidation,740xx,OK,20.72,0,Nov-2007,1.0,,,11,0,7462.0,72.4,21,w,16187.87,16187.87,7590.93,7590.93,3012.13,4578.8,0.0,0.0,0.0,Dec-2017,497.96,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,190559.0,0.0,2.0,4.0,9.0,35718.0,83.0,2.0,5.0,684.0,81.0,10300.0,1.0,13.0,3.0
76052528,,16000,16000,16000.0,60 months,10.75,345.89,B,B4,Assistant Vice President,7 years,MORTGAGE,108000.0,Not Verified,May-2016,Current,n,,other,Other,080xx,NJ,10.89,6,Dec-1996,0.0,7.0,,9,0,5111.0,65.5,21,w,11824.81,11824.81,6595.25,6595.25,4175.19,2420.06,0.0,0.0,0.0,Dec-2017,345.89,Jan-2018,Dec-2017,0,7.0,1,Individual,,,,0,0.0,222945.0,0.0,0.0,0.0,27.0,40103.0,79.0,0.0,0.0,3025.0,77.0,7800.0,0.0,0.0,0.0
100006027,,10000,10000,10000.0,36 months,14.99,346.61,C,C4,Business Manager,3 years,MORTGAGE,66300.0,Source Verified,Mar-2017,Current,n,,debt_consolidation,Debt consolidation,284xx,NC,32.38,0,Jul-2006,0.0,,,15,0,38180.0,73.8,30,w,7902.1,7902.1,3102.83,3102.83,2097.9,1004.93,0.0,0.0,0.0,Dec-2017,346.61,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,219685.0,0.0,0.0,0.0,29.0,42543.0,70.0,1.0,2.0,9684.0,72.0,51700.0,0.0,6.0,0.0
83588605,,5000,5000,5000.0,36 months,14.49,172.09,C,C4,Driver,1 year,RENT,55000.0,Verified,Jun-2016,Charged Off,n,,debt_consolidation,Debt consolidation,070xx,NJ,15.23,1,Dec-2002,0.0,12.0,,8,0,3107.0,28.2,13,w,0.0,0.0,998.05,998.05,339.21,173.04,0.0,485.8,87.444,Oct-2016,172.09,,Mar-2017,0,28.0,1,Individual,,,,0,190.0,21480.0,0.0,0.0,1.0,15.0,18373.0,85.0,2.0,4.0,1445.0,66.0,11000.0,1.0,1.0,2.0
92828043,,15000,15000,15000.0,60 months,14.99,356.78,C,C4,owner,10+ years,MORTGAGE,160000.0,Not Verified,Jan-2017,Current,n,,small_business,Business,567xx,MN,11.73,0,Aug-2001,0.0,61.0,,15,0,28374.0,64.5,28,w,13015.68,13015.68,3893.35,3893.35,1984.32,1909.03,0.0,0.0,0.0,Dec-2017,356.78,Jan-2018,Dec-2017,0,75.0,1,Individual,,,,0,0.0,75210.0,0.0,0.0,1.0,22.0,20406.0,46.0,2.0,3.0,5347.0,55.0,44000.0,2.0,0.0,2.0
73672438,,21000,21000,21000.0,60 months,18.25,536.13,D,D3,Operator,2 years,RENT,90000.0,Not Verified,Mar-2016,In Grace Period,n,,debt_consolidation,,802xx,CO,13.24,1,Nov-1990,2.0,20.0,,11,0,622.0,7.4,23,w,15982.14,15982.14,10701.31,10701.31,5017.86,5683.45,0.0,0.0,0.0,Nov-2017,536.13,Jan-2018,Dec-2017,0,44.0,1,Individual,,,,0,0.0,36460.0,0.0,1.0,6.0,7.0,35838.0,83.0,0.0,0.0,91.0,71.0,8400.0,3.0,7.0,11.0
100431422,,3000,3000,3000.0,36 months,12.74,100.71,C,C1,Staff Operations and Training specialist,8 years,MORTGAGE,60000.0,Source Verified,Mar-2017,Current,n,,debt_consolidation,Debt consolidation,080xx,NJ,12.36,0,Jul-2001,2.0,44.0,,9,0,15682.0,66.7,17,f,2353.57,2353.57,904.27,904.27,646.43,257.84,0.0,0.0,0.0,Dec-2017,100.71,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,210766.0,1.0,0.0,0.0,44.0,3964.0,31.0,1.0,1.0,5766.0,54.0,23500.0,3.0,0.0,5.0
113026459,,10000,10000,10000.0,60 months,16.02,243.29,C,C5,Service advisor,1 year,RENT,65000.0,Not Verified,Jul-2017,Current,n,,debt_consolidation,Debt consolidation,301xx,GA,10.03,0,Jul-2011,0.0,,,14,0,8143.0,35.6,14,w,9436.2,9436.2,1198.65,1198.65,563.8,634.85,0.0,0.0,0.0,Dec-2017,243.29,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,52077.0,2.0,2.0,4.0,6.0,43934.0,91.0,4.0,4.0,4129.0,73.0,22900.0,3.0,0.0,1.0
117908531,,2000,2000,2000.0,36 months,16.02,70.34,C,C5,Teacher,2 years,RENT,35000.0,Source Verified,Sep-2017,Current,n,,credit_card,Credit card refinancing,386xx,MS,32.78,0,Jun-2011,2.0,,,20,0,2086.0,14.6,22,f,1867.32,1867.32,207.46,207.46,132.68,74.78,0.0,0.0,0.0,Dec-2017,70.34,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,69193.0,0.0,0.0,1.0,18.0,67107.0,105.0,0.0,2.0,1567.0,88.0,14300.0,0.0,0.0,2.0
96699879,,7000,7000,7000.0,36 months,13.99,239.21,C,C3,Performance Engineer,1 year,OWN,98000.0,Verified,Jan-2017,Current,n,,credit_card,Credit card refinancing,606xx,IL,7.79,0,Mar-2001,3.0,,,11,0,21244.0,44.0,17,f,5338.67,5338.67,2422.03,2422.03,1661.33,760.7,0.0,0.0,0.0,Dec-2017,239.21,Jan-2018,Dec-2017,0,32.0,1,Individual,,,,0,201.0,247837.0,4.0,1.0,1.0,3.0,15025.0,100.0,5.0,6.0,15852.0,44.0,48300.0,0.0,0.0,3.0
102185707,,10000,10000,10000.0,60 months,13.99,232.64,C,C3,Account Executive,3 years,MORTGAGE,250000.0,Source Verified,Mar-2017,Current,n,,major_purchase,Major purchase,117xx,NY,14.63,0,Jan-2001,3.0,44.0,,14,0,13004.0,19.8,30,w,8905.43,8905.43,2078.22,2078.22,1094.57,983.65,0.0,0.0,0.0,Dec-2017,232.64,Jan-2018,Dec-2017,0,52.0,1,Individual,,,,0,0.0,173824.0,3.0,3.0,3.0,5.0,149080.0,92.0,1.0,1.0,5492.0,54.0,65600.0,0.0,5.0,3.0
115383322,,35000,35000,35000.0,60 months,16.02,851.51,C,C5,RVT,2 years,RENT,70000.0,Source Verified,Aug-2017,Current,n,,debt_consolidation,Debt consolidation,928xx,CA,16.6,1,Nov-2002,1.0,17.0,,10,0,11712.0,36.0,25,w,33831.76,33831.76,2523.38,2523.38,1168.24,1355.14,0.0,0.0,0.0,Dec-2017,851.51,Jan-2018,Dec-2017,0,54.0,1,Individual,,,,0,0.0,32156.0,0.0,1.0,1.0,11.0,20444.0,103.0,0.0,1.0,8127.0,54.0,32500.0,1.0,1.0,2.0
119425155,,9075,9075,9075.0,36 months,18.06,328.36,D,D2,Assistant Superintendent,3 years,RENT,85000.0,Verified,Sep-2017,Current,n,,debt_consolidation,Debt consolidation,924xx,CA,10.77,0,Aug-2012,4.0,,,10,0,512.0,9.5,13,f,8688.55,8688.55,647.61,647.61,386.45,261.16,0.0,0.0,0.0,Nov-2017,328.36,Jan-2018,Dec-2017,0,,1,Individual,,,,0,2004.0,28575.0,2.0,0.0,1.0,15.0,28063.0,90.0,2.0,5.0,356.0,78.0,5400.0,12.0,0.0,15.0
96164065,,10000,10000,10000.0,36 months,10.49,324.98,B,B2,Project Manager,3 years,RENT,125000.0,Source Verified,Dec-2016,Current,n,,credit_card,Credit card refinancing,190xx,PA,17.98,2,Jul-2004,3.0,7.0,,16,0,12496.0,64.0,33,w,7270.36,7270.36,3560.21,3560.21,2729.64,830.57,0.0,0.0,0.0,Dec-2017,324.98,Jan-2018,Dec-2017,0,39.0,1,Individual,,,,0,104.0,102488.0,0.0,0.0,1.0,18.0,89992.0,90.0,0.0,1.0,2930.0,64.0,19500.0,1.0,0.0,3.0
91368292,,14000,14000,14000.0,36 months,8.24,440.27,B,B1,HR Professional,10+ years,MORTGAGE,118000.0,Source Verified,Oct-2016,Current,n,,credit_card,Credit card refinancing,921xx,CA,33.6,1,Jun-2002,0.0,20.0,,26,0,428156.0,37.6,45,w,9337.18,9337.18,5710.69,5710.69,4662.82,1047.87,0.0,0.0,0.0,Nov-2017,440.27,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,447550.0,3.0,1.0,2.0,3.0,19394.0,33.0,3.0,6.0,18954.0,36.0,519600.0,2.0,0.0,4.0
118269505,,4625,4625,4625.0,36 months,16.02,162.65,C,C5,,,RENT,13618.0,Verified,Sep-2017,Fully Paid,n,,debt_consolidation,Debt consolidation,737xx,OK,6.35,0,Jun-2008,0.0,,,5,0,5225.0,22.9,8,w,0.0,0.0,4794.0065329676,4794.01,4625.0,169.01,0.0,0.0,0.0,Nov-2017,4639.59,,Dec-2017,0,,1,Individual,,,,0,0.0,5225.0,0.0,0.0,0.0,37.0,0.0,,1.0,2.0,4576.0,23.0,22800.0,0.0,2.0,1.0
104341324,,5000,5000,5000.0,36 months,15.99,175.77,C,C5,Registered Nurse,4 years,MORTGAGE,80000.0,Verified,Apr-2017,Current,n,,small_business,Business,730xx,OK,33.23,1,Mar-1999,0.0,8.0,,13,0,3051.0,19.7,24,w,4085.01,4085.01,1401.72,1401.72,914.99,486.73,0.0,0.0,0.0,Dec-2017,175.77,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,247824.0,1.0,0.0,2.0,20.0,85593.0,82.0,1.0,2.0,1015.0,70.0,15500.0,2.0,1.0,0.0
85107126,,25000,25000,25000.0,60 months,12.79,566.15,C,C1,Manager,9 years,MORTGAGE,110000.0,Not Verified,Jul-2016,Current,n,,credit_card,Credit card refinancing,543xx,WI,19.95,0,Jun-2003,0.0,61.0,,25,0,24662.0,56.2,78,w,19446.8,19446.8,9642.31,9642.31,5553.2,4089.11,0.0,0.0,0.0,Dec-2017,566.15,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,409498.0,1.0,0.0,0.0,46.0,217437.0,69.0,5.0,10.0,4834.0,64.0,43900.0,0.0,8.0,4.0
75112699,,20000,20000,20000.0,36 months,10.75,652.41,B,B4,ouality control,3 years,RENT,43000.0,Verified,Mar-2016,Current,n,,credit_card,Credit card refinancing,600xx,IL,25.82,0,Jun-2005,0.0,,,11,0,13568.0,55.2,21,w,9686.96,9686.96,13036.26,13036.26,10313.04,2723.22,0.0,0.0,0.0,Dec-2017,652.41,Jan-2018,Dec-2017,0,,1,Individual,,,,0,750.0,29909.0,1.0,0.0,0.0,27.0,16341.0,62.0,2.0,3.0,7827.0,59.0,24600.0,2.0,0.0,4.0
78810643,,14325,14325,14325.0,36 months,10.75,467.29,B,B4,maintenance mechanic,3 years,RENT,60000.0,Not Verified,May-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,608xx,IL,16.4,1,Dec-1979,2.0,,76.0,6,1,1153.0,9.0,22,w,0.0,0.0,15857.9522533929,15857.95,14325.0,1532.95,0.0,0.0,0.0,Jul-2017,9796.43,,Nov-2017,0,21.0,1,Individual,,,,0,236.0,41508.0,2.0,0.0,1.0,5.0,37619.0,77.0,2.0,2.0,339.0,9.0,12820.0,0.0,2.0,3.0
96910764,,6400,6400,6400.0,36 months,14.99,221.83,C,C4,sales,3 years,RENT,45000.0,Source Verified,Jan-2017,Fully Paid,n,,other,Other,334xx,FL,9.47,0,Apr-2013,0.0,,,9,0,4666.0,12.7,12,w,0.0,0.0,7121.863583946,7121.86,6400.0,721.86,0.0,0.0,0.0,Nov-2017,5130.72,,Nov-2017,0,,1,Individual,,,,0,0.0,13770.0,2.0,1.0,1.0,2.0,9104.0,94.0,2.0,5.0,3775.0,30.0,36600.0,1.0,0.0,2.0
70121835,,18000,18000,18000.0,36 months,14.85,622.66,C,C5,Rural Mail carrier,8 years,OWN,54498.0,Verified,Jan-2016,Current,n,,debt_consolidation,Debt consolidation,481xx,MI,36.51,0,Mar-1999,1.0,81.0,82.0,22,1,17511.0,55.4,41,f,7958.68,7958.68,13697.51,13697.51,10041.32,3656.19,0.0,0.0,0.0,Dec-2017,622.66,Jan-2018,Dec-2017,0,81.0,1,Individual,,,,0,0.0,59788.0,1.0,2.0,4.0,8.0,41740.0,82.0,3.0,9.0,4478.0,72.0,31600.0,1.0,8.0,4.0
114189210,,14000,14000,14000.0,36 months,7.35,434.53,A,A4,Maintenance engineer,3 years,MORTGAGE,60000.0,Not Verified,Jul-2017,Current,n,,home_improvement,Home improvement,925xx,CA,5.14,0,Mar-2013,1.0,,,12,0,7574.0,17.3,16,w,11686.83,11686.83,2628.97,2628.97,2313.17,315.8,0.0,0.0,0.0,Dec-2017,734.53,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,298906.0,2.0,0.0,0.0,33.0,0.0,,3.0,6.0,4021.0,17.0,43800.0,1.0,0.0,6.0
96825782,,15000,15000,15000.0,36 months,7.99,469.98,A,A5,Sr. Project Controller,1 year,MORTGAGE,75000.0,Source Verified,Jan-2017,Current,n,,credit_card,Credit card refinancing,464xx,IN,17.52,1,Jan-1996,0.0,,18.0,10,1,10247.0,26.0,22,f,11186.06,11186.06,4711.8,4711.8,3813.94,897.86,0.0,0.0,0.0,Nov-2017,469.98,Jan-2018,Jan-2017,0,78.0,1,Individual,,,,0,0.0,174108.0,0.0,1.0,3.0,7.0,82741.0,96.0,1.0,1.0,4134.0,26.0,39300.0,0.0,0.0,1.0
91593341,,16000,16000,16000.0,36 months,5.32,481.84,A,A1,,,MORTGAGE,85000.0,Not Verified,Oct-2016,Current,n,,debt_consolidation,Debt consolidation,605xx,IL,24.57,0,Jun-1966,0.0,,,14,0,16945.0,10.3,35,w,10078.56,10078.56,6736.3,6736.3,5921.44,814.86,0.0,0.0,0.0,Dec-2017,481.84,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,293337.0,1.0,1.0,2.0,11.0,11630.0,40.0,1.0,1.0,6596.0,15.0,164500.0,2.0,1.0,4.0
73251218,,13200,13200,13200.0,36 months,9.75,424.38,B,B3,RN,2 years,MORTGAGE,49000.0,Source Verified,Mar-2016,Current,n,,credit_card,Credit card refinancing,881xx,NM,16.75,1,Jul-1983,0.0,0.0,51.0,19,3,9118.0,25.5,33,w,5970.28,5970.28,8904.83,8904.83,7229.72,1675.11,0.0,0.0,0.0,Dec-2017,424.38,Jan-2018,Dec-2017,0,73.0,1,Individual,,,,1,0.0,34631.0,1.0,0.0,1.0,18.0,5646.0,53.0,3.0,4.0,3325.0,32.0,35700.0,1.0,0.0,1.0
116665449,,21250,21250,21250.0,36 months,18.06,768.88,D,D2,Sr. Manager WFM,2 years,MORTGAGE,92000.0,Verified,Aug-2017,Current,n,,debt_consolidation,Debt consolidation,335xx,FL,7.2,0,May-2005,1.0,29.0,,8,0,5364.0,51.0,18,f,19412.77,19412.77,3054.2,3054.2,1837.23,1216.97,0.0,0.0,0.0,Dec-2017,768.88,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,283231.0,0.0,1.0,1.0,12.0,13692.0,86.0,0.0,1.0,929.0,51.0,10459.0,1.0,1.0,4.0
117226381,,1000,1000,1000.0,36 months,5.32,30.12,A,A1,Sales Consultant,10+ years,MORTGAGE,145000.0,Source Verified,Aug-2017,Current,n,,home_improvement,Home improvement,067xx,CT,11.66,0,Mar-1982,1.0,48.0,72.0,11,1,4427.0,16.4,32,w,896.57,896.57,120.18,120.18,103.43,16.75,0.0,0.0,0.0,Dec-2017,30.12,Jan-2018,Dec-2017,0,48.0,1,Individual,,,,0,0.0,374412.0,3.0,2.0,4.0,2.0,40200.0,88.0,1.0,2.0,2408.0,60.0,27000.0,5.0,0.0,4.0
93390658,,12000,12000,12000.0,60 months,15.99,291.76,C,C5,,,MORTGAGE,45000.0,Not Verified,Nov-2016,Current,n,,debt_consolidation,Debt consolidation,730xx,OK,34.43,3,Oct-1999,0.0,7.0,,10,0,31444.0,66.8,20,w,10297.84,10297.84,3567.61,3567.61,1702.16,1850.45,15.0,0.0,0.0,Nov-2017,291.76,Jan-2018,Dec-2017,0,7.0,1,Joint App,69000.0,28.09,Not Verified,0,0.0,151189.0,1.0,1.0,2.0,7.0,35257.0,80.0,1.0,1.0,3339.0,70.0,47100.0,0.0,1.0,1.0
88563932,,16000,16000,16000.0,36 months,10.99,523.75,B,B4,Logistics Analyst,2 years,MORTGAGE,125000.0,Not Verified,Aug-2016,Fully Paid,n,,home_improvement,Home improvement,919xx,CA,8.63,0,Dec-2005,1.0,72.0,,9,0,7341.0,38.4,22,w,0.0,0.0,16563.4082492155,16563.41,16000.0,563.41,0.0,0.0,0.0,Dec-2016,15011.7,,Jan-2017,0,72.0,1,Individual,,,,0,0.0,640182.0,1.0,0.0,0.0,26.0,23399.0,69.0,3.0,6.0,2530.0,59.0,19100.0,2.0,0.0,5.0
118179492,,35000,35000,35000.0,60 months,30.79,1149.42,G,G1,Special Project Officer,10+ years,MORTGAGE,110000.0,Verified,Sep-2017,Current,n,,home_improvement,Home improvement,283xx,NC,23.49,2,Mar-2001,1.0,13.0,,9,0,13434.0,49.2,28,w,34226.35,34226.35,3388.39,3388.39,773.65,2614.74,0.0,0.0,0.0,Dec-2017,1149.42,Jan-2018,Dec-2017,0,36.0,1,Individual,,,,0,0.0,79475.0,4.0,1.0,2.0,2.0,66041.0,71.0,3.0,5.0,2132.0,55.0,27300.0,2.0,3.0,5.0
68587411,,10000,10000,10000.0,36 months,11.99,332.1,C,C1,HR Director,< 1 year,MORTGAGE,60000.0,Not Verified,Jan-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,380xx,TN,19.78,0,Mar-1996,2.0,27.0,,14,0,7281.0,54.0,19,w,0.0,0.0,11443.3476350169,11443.35,10000.0,1443.35,0.0,0.0,0.0,Aug-2017,5804.31,,Aug-2017,0,53.0,1,Individual,,,,0,0.0,172135.0,1.0,1.0,1.0,12.0,9884.0,50.0,3.0,10.0,2106.0,54.0,13400.0,0.0,0.0,3.0
85677285,,10000,10000,10000.0,36 months,9.49,320.29,B,B2,correction officer,10+ years,RENT,168000.0,Not Verified,Aug-2016,Current,n,,debt_consolidation,Debt consolidation,112xx,NY,8.84,0,Jan-1988,0.0,,,10,0,37538.0,82.0,11,w,5903.12,5903.12,5119.37,5119.37,4096.88,1022.49,0.0,0.0,0.0,Dec-2017,320.29,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,41074.0,0.0,0.0,1.0,23.0,3536.0,92.0,0.0,0.0,7346.0,83.0,45800.0,0.0,0.0,0.0
94171319,,35000,35000,35000.0,36 months,12.74,1174.91,C,C1,,,MORTGAGE,74000.0,Verified,Dec-2016,Current,n,,debt_consolidation,Debt consolidation,325xx,FL,21.98,1,Oct-2004,0.0,11.0,,9,0,13787.0,64.4,17,w,24776.78,24776.78,13962.68,13962.68,10223.22,3739.46,0.0,0.0,0.0,Dec-2017,1174.91,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,177583.0,1.0,1.0,1.0,9.0,23974.0,52.0,1.0,4.0,3992.0,56.0,21400.0,0.0,5.0,1.0
107369633,,4800,4800,4800.0,36 months,11.99,159.41,B,B5,Assistant Account Manager,2 years,RENT,56000.0,Source Verified,May-2017,Current,n,,credit_card,Credit card refinancing,104xx,NY,16.57,0,Aug-2007,0.0,,,14,0,7270.0,95.7,15,w,3996.07,3996.07,1112.67,1112.67,803.93,308.74,0.0,0.0,0.0,Dec-2017,159.41,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,55990.0,0.0,0.0,0.0,58.0,48720.0,126.0,0.0,0.0,3159.0,121.0,7600.0,0.0,0.0,0.0
76253762,,6100,6100,6100.0,36 months,13.67,207.51,C,C3,Server,5 years,RENT,18000.0,Not Verified,Apr-2016,Current,n,,credit_card,Credit card refinancing,900xx,CA,13.27,0,Jan-2013,1.0,,,6,0,5700.0,52.3,6,f,3019.41,3019.41,4166.41,4166.41,3080.59,1085.82,0.0,0.0,0.0,Dec-2017,207.51,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,5700.0,1.0,0.0,0.0,,0.0,,2.0,3.0,2988.0,52.0,10900.0,0.0,0.0,2.0
75143044,,18000,18000,18000.0,36 months,9.75,578.7,B,B3,Product Design Engineer,3 years,OWN,58000.0,Not Verified,Mar-2016,Charged Off,n,,credit_card,Credit card refinancing,972xx,OR,22.7,0,Jun-2011,0.0,,,14,0,10139.0,34.6,17,w,0.0,0.0,6899.75,6899.75,4009.87,1216.94,28.94,1644.0,295.92,Jan-2017,578.7,,Jul-2017,0,,1,Individual,,,,0,0.0,40308.0,4.0,1.0,3.0,2.0,30169.0,72.0,3.0,5.0,2928.0,57.0,29300.0,0.0,0.0,0.0
96980385,,35000,35000,35000.0,60 months,30.84,1150.5,G,G2,Site Manager,6 years,MORTGAGE,156000.0,Verified,Jan-2017,Current,n,,debt_consolidation,Debt consolidation,880xx,NM,32.21,0,Mar-1986,1.0,,,23,0,108147.0,81.7,41,f,32178.9,32178.9,11445.03,11445.03,2821.1,8623.93,0.0,0.0,0.0,Dec-2017,1150.5,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,152848.0,0.0,0.0,1.0,15.0,44701.0,59.0,0.0,3.0,16465.0,78.0,132400.0,1.0,12.0,4.0
112758125,,15000,15000,15000.0,36 months,19.03,550.07,D,D3,Floral Design,10+ years,RENT,50000.0,Not Verified,Jul-2017,Current,n,,credit_card,Credit card refinancing,967xx,HI,23.5,0,Jun-2006,0.0,,,10,0,22849.0,68.8,12,f,13388.72,13388.72,2734.49,2734.49,1611.28,1123.21,0.0,0.0,0.0,Dec-2017,550.07,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,30791.0,0.0,0.0,0.0,31.0,7942.0,36.0,2.0,3.0,5828.0,55.0,33800.0,1.0,0.0,0.0
71915339,,35000,35000,35000.0,60 months,14.46,822.76,C,C4,LCDR/military physician assistant,10+ years,MORTGAGE,150000.0,Source Verified,Feb-2016,Current,n,,debt_consolidation,Debt consolidation,982xx,WA,13.42,0,Nov-1994,2.0,,,12,0,37722.0,47.2,21,w,24966.52,24966.52,18114.77,18114.77,10033.48,8081.29,0.0,0.0,0.0,Dec-2017,822.76,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,601717.0,1.0,0.0,1.0,13.0,24122.0,63.0,0.0,0.0,9673.0,52.0,80000.0,0.0,2.0,4.0
85281575,,8000,8000,8000.0,36 months,8.99,254.37,B,B1,Teacher,3 years,RENT,70000.0,Source Verified,Jul-2016,Current,n,,debt_consolidation,Debt consolidation,925xx,CA,15.94,2,May-1997,1.0,18.0,,5,0,7834.0,87.0,23,w,4707.95,4707.95,4069.53,4069.53,3292.05,777.48,0.0,0.0,0.0,Dec-2017,254.37,Jan-2018,Dec-2017,0,18.0,1,Individual,,,,0,0.0,61753.0,3.0,2.0,3.0,1.0,53919.0,98.0,1.0,1.0,6985.0,95.0,9000.0,0.0,3.0,3.0
88074338,,7000,7000,7000.0,36 months,23.99,274.6,E,E2,Operations supervisor,10+ years,RENT,67000.0,Verified,Aug-2016,Charged Off,n,,credit_card,Credit card refinancing,606xx,IL,22.75,0,May-2005,0.0,,,7,0,3597.0,102.8,9,f,0.0,0.0,2851.31,2851.31,1155.73,1031.74,0.0,663.84,119.4911999979,May-2017,274.6,,Oct-2017,0,,1,Individual,,,,0,0.0,36221.0,1.0,2.0,3.0,5.0,32592.0,92.0,0.0,0.0,2320.0,93.0,3500.0,0.0,0.0,0.0
88163252,,12000,12000,12000.0,36 months,10.99,392.81,B,B4,Associate store manager,2 years,OWN,72000.0,Not Verified,Aug-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,065xx,CT,13.38,2,May-1983,1.0,20.0,,11,0,9723.0,20.2,19,w,0.0,0.0,12988.7612521508,12988.76,12000.0,988.76,0.0,0.0,0.0,Jun-2017,9460.8,,Sep-2017,0,20.0,1,Individual,,,,0,0.0,37955.0,2.0,0.0,1.0,19.0,28232.0,84.0,2.0,2.0,1938.0,46.0,48100.0,1.0,0.0,3.0
83755976,,40000,40000,40000.0,60 months,10.99,869.5,B,B4,Air Traffic Manager HUF ATCT,10+ years,RENT,164400.0,Verified,Jun-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,478xx,IN,8.23,0,Apr-1995,0.0,,,5,0,355197.0,18.7,13,w,0.0,0.0,43556.4854261069,43556.49,40000.0,3556.49,0.0,0.0,0.0,May-2017,24385.91,,May-2017,0,,1,Individual,,,,0,0.0,355197.0,0.0,0.0,0.0,33.0,0.0,,1.0,2.0,4084.0,19.0,432000.0,0.0,0.0,1.0
82030255,,19000,19000,19000.0,60 months,12.79,430.27,C,C1,Class a driver,< 1 year,RENT,58000.0,Source Verified,Jul-2016,Current,n,,debt_consolidation,Debt consolidation,070xx,NJ,14.59,0,Apr-2003,1.0,47.0,,17,0,9894.0,15.9,28,w,14779.63,14779.63,7301.09,7301.09,4220.37,3080.72,0.0,0.0,0.0,Dec-2017,430.27,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,18666.0,1.0,0.0,1.0,20.0,8772.0,55.0,3.0,11.0,2924.0,24.0,62200.0,0.0,2.0,1.0
91506039,,6400,6400,6400.0,36 months,7.99,200.53,A,A5,Corrections officer,10+ years,RENT,50000.0,Not Verified,Oct-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,211xx,MD,27.1,0,May-1999,0.0,,96.0,30,1,9053.0,38.4,59,w,0.0,0.0,6704.2133027588,6704.21,6400.0,304.21,0.0,0.0,0.0,Jun-2017,5486.83,,Dec-2017,0,,1,Individual,,,,0,0.0,99090.0,2.0,1.0,2.0,5.0,90037.0,112.0,1.0,2.0,4307.0,95.0,23600.0,2.0,2.0,2.0
85522671,,7800,7800,7800.0,36 months,10.99,255.33,B,B4,Systems Engineer,3 years,OWN,45000.0,Verified,Jul-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,496xx,MI,19.09,2,Jul-2009,0.0,4.0,,11,0,5500.0,31.8,14,w,0.0,0.0,8729.531638619,8729.53,7800.0,929.53,0.0,0.0,0.0,Dec-2017,4909.1,,Nov-2017,0,,1,Individual,,,,0,0.0,195978.0,0.0,1.0,2.0,12.0,101448.0,82.0,1.0,2.0,5500.0,70.0,17300.0,0.0,1.0,1.0
